original_id,original
3137,de chunnt ja ni oder scheisse i nime mau a er chunnt nid dä hett ja gseit bis när ding bis
3138,zwo wuche
3139,ke sport
3140,dès han i nid mau mitbecho würklech
3141,mir heis eifach
3142,aute
3143,wenn er öppis verzeut i ha ds gfüeu er luegt nume mi a u wenn er mi aluegt de starrt er mi so richtig a
3144,boa
3145,i weisch eifach wüu mir villech ougekontakt bhaute weisch wieni meine wenn er redet oder
3146,i luege ne i luege jede a wo redet oder
3147,u när wenn er mi einisch aluegt er luegt mi a u i (UNVERSTÄNDLICH)
3148,ja dä starrt o so
3149,i bi letschtens so haub hinger XXX gstange er het mi agstarrt u i so
3150,help
3151,i bi
3152,letscht friti so huere früeh ir turnhaue gsi s isch no niemer dert gsi nid emau d lehrer
3153,u när bin i afa mau iche
3154,när so okay awkward i ga wieder use
3155,när bin i numau iche öppis ga der garderob öppis ga suffe
3156,när chum i wieder u när stöh sie dert so herr XXX da mit sim laptop am ufboue
3157,u när luegt er mi so a der
3158,herr XXX u när so
3159,lachet er so u seit er so
3160,grüessech
3161,dir sit eini vo de schneue gäuet u när i so
3162,ehm ja
3163,aso je nachdem was me schneu definiert oder weisch so ja scho no u herr XXX näbedran
3164,kennsch ne ja weisch so
3165,so blöd lachend steit er dert u i dänke mer so
3166,u ig so mhm u när hocki ab
3167,u när loufe sie bed iche i d d grätr id hau i dinghaue
3168,i grätrum oder
3169,u när chöme sie so use mit de pföste när so dir chööt gad mithäufe när hane chönne häufe tor ufsteue ds nägst mau chumi eifach später
3170,eifach so
3171,ja mit XXX (unverständlich)
3172,er meint s ja huere lieb
3173,i weiss ja nid s aube so awkward d stimmig so
3174,guet übrigens XXX (UNVERSTÄNDLICH heisst doch er het s efach nume einisch wie einisch)
3175,de
3176,de di hey
3177,zieht si aube so über d lehrer so i so
3178,wär so
3179,weisch we sie so säge ja dä isch no hübsch u i stah eifach nume näbedran ja
3180,i mach mer so gedanke nid über mi lehrer
3181,nei s isch eifach komisch
3182,vo de lehrer meinsch
3183,unger de aha
3184,er het haut e
3185,e tolle charakter ha
3186,ja für üs auso easy
3187,aber bis itz bewärti itz nid wüu mi itz öpper würd frage wie ni
3188,üse sportlehrer würd finge i so
3189,ja mi sportlehrer
3190,vierzg oder chli meh
3191,aso mitti vier
3192,i weiss er het graue ja ja ja
3193,aso es cha natürlech o gad viu weni si
3194,i hätt scho gseit a di vierzgi
3195,aber er isch scho drissgi
3196,ja ja när so
3197,i
3198,ja aso nei füfzg nid gad
3199,drissg u vierzg
3200,würd IG itz säge aber
3201,ja aber (UNVERSTÄNDLICH)
3202,aber i ja d XXX doch o immer viu jünger gschätzt
3203,aus du gseit hesch
3204,s het sie gseit
3205,nüne sie isch vierzgi worde gäu
3206,ig so
3207,was aso für mi wenn so füfedrissg
3208,aber die isch o vierzgi hätti gseit
3209,wenn nid sogar nei sorry aber wenn sis mit frou XXX vergliche isch sie eifach
3210,würkt sie chli äuter
3211,ja sie het gloub tönt dès weissi dès dès gseht me aube
3212,guet aber das chasch o ha mit
3213,füfedrissg
3214,mini mum sini
3215,sie isch i
3216,ja das isch (UNVERSTÄNDLICH)
3217,dsch o so öppis chani
3218,grusig
3219,i finge (UNVERSTÄNDLICH) vierzgi
3220,i ha ke ahnig
3221,ja öppis eso muess es (UNVERSTÄNDLICH) XXX
3222,aui vierzgi
3223,emu ni
3224,er chönnt o jünger si
3225,chunnt äbe
3226,dès isch mängisch o verwirrend
3227,äh auso
3228,so lang d frou no füfedrissgi gsi isch
3229,het sie doch nid so es grosses risiko gha
3230,für nes ching uf down syndrom
3231,ja super isch dès gsi
3232,er verzeut irgendwie geng ds gliche
3233,ja ussert die paar
3234,j
3235,aber süsch u när seit er ja:: mir chöme so schneu vorwärts u i dänkemer so e(igentle)ch nüt
3236,mir maches nid
3237,i ha gad wöue säge oder
3238,(h)albinoamsle
3239,hani öich das scho verzeut
3240,eis stück
3241,woner denn verzeut het ja
3242,der albinoamsle nid chönne fötele aber en angeri
3243,aso weisch wo so
3244,w wo so beides isch
3245,(UNVERSTÄNDLICH) würk erfahrt dass di
3246,fucking amsle
3247,chli meh wiss het
3248,eifach so ei strich
3249,irgend sone strich wiss u i dänke
3250,ja aber dert chöme
3251,ja aber die wächsle o ds fäli
3252,d schneehase
3253,die si im summer wes ke schnee het si sie wie brun
3254,ja denn weisch es nid aber wed se im summer gsehsch dassi wiis si de si sie wahrschinlech albino
3255,ja u mit emne gsunde vogu wes wieder wissi vögu git
3256,ja wüui efach
3257,genau wüu i eifach amslene fah
3258,u när luege öbs albinoamslene git
3259,s cha o geng e generation überspringe
3260,isch s ni
3261,isch ni XXX u XXX gsi
3262,aso XXX ding vo
3263,uetedor nei uetedorf
3264,mühle
3265,u chume
3266,da eh da isch super gsi
3267,oder äbe bim ja
3268,bi wem hei sie die huere tube lo li
3269,bir XXX
3270,oder ni
3271,die hasst ja tube
3272,die het doch villecht o denkt
3273,n
3274,itz gömer de
3275,uf rom
3276,itz de
3277,apriu
3278,mir hei (UNVERSTÄNDLICH)
3279,uh
3280,firenze dès meinsch itze
3281,ohni scheiss
3282,ke ahnig wo das isch
3283,i hoffe s
3284,non lo so
3285,i weisses würkli nöd
3286,chönnt si
3287,no
3288,jedefaus irgendwo in Italie
3289,u när gö mer ja de villech no ga
3290,di angere im tessin go bsüecherle
3291,we sie zit he
3292,u üs we
3293,ts ts
3294,mir chönnte mau im spanisch freifach am ne ort häre
3295,muess ja nid uf spanie si
3296,(UNVERSTÄNDLICH) lektione striche
3297,ah mir gö uf florenz
3298,stimmt ja logisch lol
3299,so nachdem de o aui mit wo uf rom chöme ja würk aui aui mit
3300,wo italienisch hei
3301,oder ömu die
3302,ding ehm
3303,ja d abschluss u primaner oder aso vo letscht s jahr die wo üs hei auk adreiht
3304,aso adreiht
3305,eifach gfragt
3306,so weiter chlei aukohol u so
3307,d freifächler chöme o mit
3308,i vo üsem jahrgang
3309,wart
3310,nei di het ja wiederhout dès heisst sie wär wenn de wär sie när (.) ja
3311,de wär sie es jahr witer
3312,(UNVERSTÄNDLICH) de wär sie es jahr witer
3313,sie wiederhout
3314,d terzia i gloub so isch es
3315,we mi nid aues tüscht
3316,ja ja ja ja
3317,nei sie sie wohnt
3318,bärn irgendöpperem wohnt sie zäme woni kenne
3319,sie sie ja mau verzeut
3320,ja logisch
3321,aber i gloub s isch äbe huere knapp gsi
3322,wüu sie het fasch gseit gha sie nimmt
3323,aso d d mitschüeler (UNVERSTÄNDLICH) ds klugste öb sie ech nid glich chöng blibe
3324,(UNVERSTÄNDLICH) di angeri klass nid
3325,de kenni nume sie
3326,nei sie isch äbe nid derbi
3327,hani gloub nume öpper
3328,(UNVERSTÄNDLICH) ja
3329,dr XXX kenni no aber schüsch
3330,ja es git XXX wo no geit weiss nid öb sie no geit oder öb sie nur gseit het
3331,i säge di ma nüm
3332,die cha ja eigentlech italienisch weisch wieni meine (UNVERSTÄNDLICH) het sie re gseit i wott nüm
3333,sie cha nume ni schribe aber rede chöng sie eigentlech
3334,weiss ni villech chöme die ja denn
3335,mit üs mit
3336,aber weisch zum bispiel schwerpunktfachreis isch ja mit mit ital hm ital italienisch
3337,s chunnt ja o vo frankrich
3338,bisch du derbi gsi wo XXX verzeut het was er a d wandtafele gschribe het (LACHT)
3339,oh nö
3340,irgendwie so vo wege
3341,so wörtli latinischwörtli lehre
3342,stärkt das selbstbewusstsein
3343,hilft bei anderen sprachen wie zum beispiel englisch französisch italienisch u was weiss ig aus oder
3344,er eifach so
3345,sone
3346,so stuss gsi sie sige fasch verreckt vor lache
3347,won er dès züg het ufgschribe stärkt selbstbewusstsein
3348,gibt bessere noten
3349,eifach so züg oder weisch so oh gott
3350,sie so sie het nüm chönne
3351,ts ja
3352,sie heig d wörtli glehrt sie heig se glich ni chönne
3353,die si ja nume no z zwöit wie schlimm isch das bitte
3354,oder ni sie s meh
3355,nei si doch nume no zwöi
3356,u sie
3357,i weiss i weiss
3358,wär
3359,nimmt latinisch aus schwerpunkt
3360,vor auem wo isch dès gstange dès me dès cha
3361,es gsuech gsteut dass er dès cha mache
3362,was bringts der
3363,latinisch chame ja weisch ni rede
3364,dsch ja nid e sprach wo me so
3365,villech wed mau wettsch medizin studiere ischs sicher vo vorteil
3366,guet wie gseht e mönsch us wo wett medizin studiere
3367,chan i dIr ni mau säge
3368,ja vor auem du gsehsch us wienes vieregg
3369,mit XXX
3370,so wie XXX
3371,tier gseht
3372,wie XXX
3373,tier i mönsche gseht
3374,er isch letschtens so cho
3375,itz han i gad e fisch gseh
3376,u ig so
3377,ach u (UNVERSTÄNDLICH)
3378,herr XXX gseht us wienes sch eh verchlüpfts murmeli
3379,sowieso wa
3380,(UNVERSTÄNDLICH) das schiss biud nid go sueche u i so ja vou
3381,(UNVERSTÄNDLICH) no ganz e tolle mönsch gsi
3382,d frou XXX het ne o super toll gf
3383,ja (UNVERSTÄNDLICH)
3384,ja nei
3385,praktikante rede
3386,nä
3387,da chasch anschinend kene uf nis los lah
3388,mir si viu z strub für die arme praktika
3389,böse gymeler
3390,i gad wöue säge dès muesch jede dès es
3391,de zu dene lehrer wo der öppis bringe
3392,die fächer wo de lust he
3393,oder du machsch es arschstudium und hesch nume major
3394,(UNVERSTÄNDLICH) isch es voustudium
3395,pf derzue
3396,hätt i gseit isch
3397,i dont know
3398,chunnt drufa öb de psychologie wettsch
3399,theoretisch chönntsch jo
3400,itz im gymer scho aber weisch i nime itz mau
3401,ke ahnig chönntsch ja go studiere u när chönntsch ja oberstufelehrer oder so mache u dert würdsch ja
3402,psychologie würdsch ja nid unbedingt de chunnsch ja de mit änglisch
3403,aber s chunnt drufa was unger ungerrichte
3404,de müesstisch haut wahrschinlech dert
3405,pädagogik u so ono irgendwie philosophie ono irgendwie
3406,obwou nei es si einzel (UNVERSTÄNDLICH) sie hei verschiednigi lehrere
3407,nid de glich lehrer ja oke mou de denn isch de spiut de doch
3408,du müesstisch di o scho bau drüber informiere
3409,da chäm ja ke sou
3410,i chäm mir pädagogikkrise
3411,beides ganz schlimm
3412,philosophie isch
3413,dès dès chasch studiere isch s fasch e witz
3414,wüu aso weisch wieni
3415,ja äbe denn dès isch dès chasch fingi das chasch ni lehre entweder du bisch
3416,e gebornige philosoph weisch wo so
3417,züg cha philosophiere oder du bisch es nid ja oder e XXX
3418,der XXX isch so der
3419,sie wott
3420,da dsch die philosophe di di di luege das äbe vo
3421,verschiednige sichtwisene a
3422,respekt we me dès cha
3423,i hocke aube nume dert u denke eifach so was isch das für ne schiss frag
3424,ke ahnig machi mer ke gedanke drüber
3425,meistens si sie ja weisch chasch se ja gar nid beantworte när chunnsch haut zu
3426,über mönschlechi
3427,ja i psychologie fingi vo dene drü sache am spannenste dasch o dès wo am meiste z lehre git
3428,du chasch ja o
3429,suizid begah wed nid psychologie studiersch
3430,du muesch haut
3431,muesch haut mental zimlech starch si
3432,ja aso
3433,u we dès nid bisch
3434,denn
3435,s eigentlech muess jede seuber wüsse was er wott studiere
3436,aber es git so so viu unnötigs wo me cha studiere
3437,ig ha letschtens irgendöppis gläse ig so
3438,irgendwo
3439,i weiss nid öb amerika oder england chame emoji studiere
3440,und i weiss nid gnau was der dès när i dim läbe bringt
3441,oder was när
3442,wahrschinlech geits ja de scho um da aso weiss ja nid was me studiert we me emoji studiert
3443,weisch wien i meine i ha nid gläse i ha eifach d überschrift gläse vo irgendwie so irgendwie ja
3444,oder es hätt emu öppis mit emojis z tüe villech studiere sie nid mau das weisch villech eifach sone
3445,überschrift gsi weisch so
3446,so chli ehm fake u so chli haub wahr gäu
3447,i ha dem oder du hesch mer mau e szene oder so zeigt
3448,ja: geit so
3449,ts
3450,ja i weiss du hesch mer dès d d ding zeigt mitem james
3451,ds musical oder was bisch (UNVERSTÄNDLICH)
3452,doch i finge musical eigentlech scho no cool
3453,we aso wenn wenn si die wo
3454,weisch du dès
3455,im (UNVERSTÄNDLICH) chino meinsch
3456,i ha ja gad würk
3457,mhm so
3458,wieso ni ja
3459,ah nei würk
3460,spiut er e chatz
3461,aha ja ehm d (.) fat amy
3462,d oustraliere
3463,so di einzigi woni o weiss
3464,dès si haut o cooli
3465,lüt aso di si ja so (UNVERSTÄNDLICH)
3466,di beidi d dès schribe mer itz nid so aber ja
3467,s nume chli awkward
3468,aso eigentlech fingis o bim james chli awkward wüu dès dä kennsch ja eigentlech komiker oder komi ja komiker s oder weisch ja talkshow man
3469,u när si so fiume mitspiele u i so nei
3470,(UNVERSTÄNDLICH) wahrschinlech
3471,ts eh ja
3472,weiss o ni dès fingi eifach so cool oder weisch ja
3473,d rihanna spiut doch o viu i so fiume mit
3474,eifach komisch weisch we d du di gsehsch oder
3475,wahrschinlech ja o cool we sie
3476,o dès chöi mache wo sie gärn mache
3477,obwou dès chunnt ja wieder z gliche wie ne sänger wo eifach schouspieler wird oder was o immer eifach schouspieler wird
3478,ja wüu
3479,wüu youtuber nid aus was söu i säge aus job oder wie me das wett säge
3480,akzeptiert wird
3481,obwou die meistens o sehr viu mache für ihri video chunnt drufa was sie für videos mache
3482,ja die verdiene haut när weds je nach grösser dass de bisch
3483,u när isch wed werbefründlech bisch haut so
3484,d wärbige u när bechunnsch ja produkt zuegsendet u när
3485,pro klick weiss itz o ni wie viu dass dès isch
3486,da überchunnsch ja o gäud aso die verdiene scho
3487,aber die hei ja de när meistens so ufwändigi video aso nid au
3488,i weiss itz ni
3489,eine vo de dütsche de julien bam weiss ni öb dä kennsch
3490,aber dä isch ja eine wo wük ufwändigi videos macht dä tuet ja shoote u special effects u aues dès isch eifach
3491,nei dès isch der rezo gsi
3492,ja aber isch itz
3493,ja vou oder weisch
3494,dès git ja wahrschinlech meh z tüe dès aus z schnide und immer szene z wächsle und so aus wed efach vor dra hocksch
3495,u irgendwelchi beauty produkt zeigsch
3496,klar dès git o z tüe aber weisch ds angere dès isch e isch es konzept derhinger
3497,er het ja lüt agsteut wo für ihn die videos schnide und so
3498,u weisch wieni meine aso dès isch de
3499,(dumm/un)
3500,(UNVERSTÄNDLICH) ja dès dès geit dès isch (UNVERSTÄNDLICH) me ungerschätzt die arbeit
3501,aber weisch dès isch öppis dès hätti de lieber nid so gärn
3502,du zeigsch eifach dis ganze läbe da hesch ja bisch de ja o ke privatsphäri meh
3503,klar okay s isch no kamera du chasch zeige  was d wosch aber glich du bisch glich di ganz zyt am fiume
3504,vou ja ja
3505,zeigt er scho ni
3506,weisch dä het när geng sini kamera derbi u i weiss ni öb dès e gfahr isch oder handy weiss ja ni wiener fiumt dès dès er eifach wie
3507,nume no a dem ding hanget oder
3508,dès d när nüm so öppis mit de für weisch wieni meine
3509,i weiss es o ni i chas o ni i kenne dä nid (UNVERSTÄNDLICH)
3510,ja ja i weiss
3511,itz isch rueh
3512,wäg
3513,eifach so dass woner (UNVERSTÄNDLICH)
3514,ja es git villech scho sörigi weisch wos chöi handle aber es git när (UNVERSTÄNDLICH) gnue wos ni chöi handle
3515,hmm di luegi o gar ni
3516,ke ahnig was die so mache
3517,(UNVERSTÄNDLICH) so dert luegi eigentlech nüt spezieus
3518,i leuge so querbeet
3519,efach so dès wo s mi gad interessiert u meistens aso mehrheitlech sis gloub
3520,dütschsprachigi
3521,aber (i)sch haut eifach ke ahnig wüu mi ds angere nid so interessiert
3522,weisch so challenges dès intressiert mi när nid u när we sie so
3523,ke ahnig irgendöppis labere interessierts mi eigentlech o ni
3524,i weiss i luege de meh so
3525,reactions und wasi haut luege isch (lets plays?)
3526,ja aber sie sie si nüt die die
3527,wäg däm züg wo sie da
3528,ja ja sie tüe nüm so
3529,ja es isch irgendwie
3530,i i bi no immer nid ganz düregstige
3531,äbe u hei sie ungerenang
3532,strit gha u gloub sie si nid ganz iverstange gsi wie der eint sis läbe läbt
3533,oder u när hei si haut gseit ja (d)ass sie mit dem nüm wei z tüe ha
3534,oder so gseit u när k kennsch ja mönsche oder wie die när vo afa spekuliere u aues u när si haut die
3535,komiste sache uf cho u villech ischs o nüm aus eso
3536,schön gsi aso weisch wieni meine villech o hasskommentär weiss o nid gnau
3537,u när hei sie haut eifach so ab üf überenang afa abläsch aso ablästere ja weisch eifach
3538,nid unbedingt korrekt u sie si au scho chli äuter
3539,weisch wod eigentlech erwartisch dès sie itz nid so chindergartemässig isch äbe u när dès vo
3540,ja aber weisch dès si eigentlech überhoupt nid sörigi weisch so
3541,drama youtuber und äbe zwöi hei sech eigentlech bedeckt bhaute hei nüt gseit der eint het eifach gschribe ja mit so öpperem wotti nie meh öppis z tüe ha u so u dür dès
